Video_Id,Title,Published_date,Views,Likes,Favorite,Comments
mc5Z2S2m4iE,李总理：战略紧张情绪加剧  APEC峰会仍取得进展,2023-11-18,6714,113.0,0,12.0
3S2Jlvo3YYU,李显龙总理：国人在美创业表现令人鼓舞,2023-11-18,6825,103.0,0,45.0
-Qzhv4o8mqE,绿化干净环境是平等社会要素 | 还是硬道理吗？ | 早报播客,2023-11-18,4987,115.0,0,18.0
0DFu46BqMmo,解读李光耀原声演讲 —— 最后一场国庆群众大会 | 还是硬道理吗？ | 早报播客,2023-11-18,7041,140.0,0,22.0
2l6QSHjvANM,"WhatsApp新骗局、泰国的中国警察巡逻计划、臭虫危机 WhatsApp scams, Thailand’s Chinese police plan, bedbugs | 茶水间三问 | 早报播客",2023-11-17,3692,63.0,0,1.0
AwCF98XI4kY,【新闻抢先看】与宾利相撞 卡车司机称被推打,2023-11-17,2456,31.0,0,6.0
KOruLB8ZDyc,【新闻抢先看】暴力男迷路 发火袭五人,2023-11-16,3547,33.0,0,4.0
HmEptbzF-FU,【报人长影】连士升：文人办报  乱世中的杠杆,2023-11-15,1125,31.0,0,6.0
YL1LQViOFjY,【新闻抢先看】女儿没出庭撒谎 家暴父又打又骂,2023-11-15,1989,29.0,0,2.0
ZWhYwzxBig0,习近平到访旧金山 旅居当地中国人举横幅热情迎接 #zaobaosg #internationalnews #chinanews #xijinping,2023-11-15,7466,117.0,0,19.0
PyJAMApZQ3Q,APEC领导人非正式会议召开 民众盼旧金山重现辉煌,2023-11-14,1692,33.0,0,3.0
LHLFDzNgP84,【新闻抢先看】停车场管理公司倒闭 逾百商贩追讨13万元预付停车费,2023-11-14,3494,29.0,0,1.0
2rTM3Lu6MV4,我七岁就患上糖尿病,2023-11-14,12283,144.0,0,26.0
ca5JpKdnVyM,新加坡人的梦想是什么？,2023-11-11,31571,226.0,0,95.0
oLKv-SJR1X0,【以哈冲突】加沙隧道：哈马斯最后的王牌,2023-11-11,2496,61.0,0,15.0
p7SjArtWyes,解读李光耀原声演讲 —— 方言一夜消失  | 还是硬道理吗？ | 早报播客,2023-11-11,9431,145.0,0,44.0
Hb_aveyfdcs,人人都能有一席之地 | 还是硬道理吗？ | 早报播客,2023-11-11,14250,237.0,0,31.0
Tr3Equq1Ges,[ENG SUB] “鬼城”死灰复燃？森林城市能否迎来转机 Can Malaysia’s Forest City “Ghost Town” be revived? | 世界大解说,2023-11-10,910373,5891.0,0,954.0
Lc0lmoi_OkA,"大选日期、蟒蛇鳄鱼、婚宴红包 GE date, snake & crocodile, wedding angbao | 茶水间三问 | 早报播客",2023-11-10,3024,40.0,0,3.0
RPmM5OxQoO8,【新闻抢先看】狮城汉中国当阿窿 12年赚逾75万元,2023-11-10,4162,49.0,0,0.0
xm4vXgq5Jrw,新加坡急诊等多久才算很久？,2023-11-09,123449,489.0,0,414.0
K3nLVJv1gFE,【新闻抢先看】游新山遇淹水 狮城男与10友困餐馆两小时,2023-11-09,8108,63.0,0,3.0
XwjvAhRLW1k,新山暴雨来袭导致餐馆淹水 逾10人被困近两个小时 https://bit.ly/3u4cVZv #johorbahru #malaysianews #柔佛新山 #zaobaosg,2023-11-09,3657,31.0,0,0.0
AZUDiN9I9Os,二战后，新加坡华文报主笔用社论救人性命 https://bit.ly/463rolM #britishrule  #殖民地 #二战 #历史 #新加坡 #新加坡华人 #报人长影 #zaobaosg,2023-11-09,3800,77.0,0,2.0
NxxaWgd-Hw4,彭博创新经济论坛  李显龙总理炉边对话完整版,2023-11-09,151943,1756.0,0,515.0
EF5Qere2CyA,【报人长影】曾心影：前无古人的一支笔,2023-11-08,1533,38.0,0,4.0
WisrHJV8ZNo,【新闻抢先看】脚车停地铁站外 被拖走罚款30元,2023-11-08,2737,41.0,0,6.0
mV9fvc7z9QI,垃圾岛不一定臭气熏天  在实马高埋置场赏鸟看花,2023-11-07,1290,33.0,0,2.0
kahR_5-UV-o,中国进博会是一场政治秀？#东谈西论 #早报播客,2023-11-07,5008,66.0,0,21.0
vYNVwwUY6ws,【新闻抢先看】母逝儿续“留守”垃圾屋 街坊叫苦,2023-11-07,3169,41.0,0,1.0
BlOPsO7Ke0g,深夜跑步遭野狗追赶 男子摔倒受伤 附近居民：曾侥幸逃过 https://bit.ly/3MvV0kO #sgnews #sglife #straydogs #新加坡新闻 #zaobaosg,2023-11-07,4478,44.0,0,11.0
29yh8iP8Dew,失业了再出发，你要政府怎么挺你？,2023-11-07,16875,138.0,0,112.0
dVVVh_B4HvY,黄循财：新加坡作为以巴共友  仍坚持国际法与原则,2023-11-06,1454,29.0,0,6.0
V6aY9r2HNGU,议员针对以哈冲突发起动议 朝野支持,2023-11-06,3159,56.0,0,47.0
WW2V3Td4wXs,银行服务中断影响250万笔交易  谁来负责？,2023-11-06,1969,25.0,0,4.0
n181ioAQgsI,组屋停车场轿车起火 浓烟直窜高空 https://bit.ly/3MuA39U #sgnews #新加坡新闻 #shortsnews,2023-11-06,3061,27.0,0,1.0
CQyJWQ946OU,【新闻抢先看】隔音屏障挡店面 两组屋商家喊苦,2023-11-06,2192,26.0,0,0.0
oH4eLw_6Rdc,哇！塞！新柔长堤你够了！| Can we ever get rid of the Johor Jam?,2023-11-06,62775,379.0,0,84.0
2Lxxi-a05Lw,黄循财与团队准备就绪  接棒领导新加坡,2023-11-05,12221,167.0,0,54.0
O6UTNv9s2xw,《联合早报》应用内涵颜值双升级！新功能有哪些？设计色彩有何不同？,2023-11-05,275,10.0,0,0.0
GVLoTf4ujFg,李显龙总理宣布下届大选前交棒黄循财,2023-11-05,85538,1512.0,0,409.0
kxgnvD9HomA,他们计划了自己的葬礼  Why they Pre-planned their Funerals,2023-11-04,11615,126.0,0,11.0
vHsx7UuXPQc,解读李光耀原声演讲 —— 一个回形针都不能贪  | 还是硬道理吗？ | 早报播客,2023-11-04,11886,222.0,0,41.0
V1XTB0arV1I,李光耀“不及格”的首席私人秘书  | 还是硬道理吗？ | 早报播客,2023-11-04,39436,495.0,0,43.0
mNTllzrYTOE,"公交礼仪、更新版冠病疫苗、“老友”离世 Public transport nuisance, COVID-19 vaccines, goodbye Chandler | 茶水间三问 | 早报播客",2023-11-03,1560,27.0,0,6.0
c69Gj6i0YGU,【新闻抢先看】女郎诉：订购外卖遇骗局 付100元后遭拉黑,2023-11-03,1451,29.0,0,3.0
DNeVrTbPalk,当新加坡成了“坡县”，你能接受吗？,2023-11-03,260845,2556.0,0,22473.0
peP6zk5h530,李克强遗体火化  习近平等高层领导到场送别,2023-11-03,7181,48.0,0,9.0
NM5tTWui8Ss,【新闻抢先看】美钞夹护照贿赂辅警 中国女子判监四周,2023-11-02,2790,44.0,0,5.0
ZzfqOqMU5Ms,新加坡日据，他在枪口下当上《昭南日报》主编 https://bit.ly/3MoldSi #二战 #historyshorts #sgnews #新加坡 #新加坡新闻 #zaobaosg,2023-11-02,1996,28.0,0,2.0
fzUQEV3vsoQ,两米蟒蛇被三阿叔捕抓时受伤 公园局：正在调查中 #zaobaosg #sgnews,2023-11-02,2880,36.0,0,6.0
PnRzbjqCKAI,穿和服玩滑板的女孩    5道问题认识四十住樱,2023-11-02,766,8.0,0,3.0
E7saks-OLiM,樟宜机场T2——花园里的搭客大厦,2023-11-01,3772,62.0,0,4.0
o-2HaoaFpHQ,【报人长影】胡浪漫：枪口下的报人,2023-11-01,1503,35.0,0,3.0
-om8jygzxS4,【新闻抢先看】相隔三个月同一地点 阿嫲设灵处两孙办喜宴,2023-11-01,1477,24.0,0,2.0
ssi_HPu4t5Q,郭台铭在退选边缘 Taiwan: Terry Gou’s presidential bid gone awry｜东谈西论｜早报播客,2023-10-31,2291,27.0,0,9.0
ltaUBTww0_I,【新闻抢先看】组屋草地造“墓园”庆万圣节 有人吓坏有人赞,2023-10-31,2434,32.0,0,2.0
FkzUXXgIxXI,以色列扩大在加沙地面行动,2023-10-31,1777,34.0,0,9.0
OifseQOe3m8,新马领导人召开联合记者会  谈双边合作及以哈冲突,2023-10-30,3095,56.0,0,10.0
9a-ddypmzIg,【新闻抢先看】嫁女儿点蜡烛 神台起火烧客厅,2023-10-30,4847,51.0,0,2.0
wkMs9quheKA,女子巴士上脱鞋翘脚被车长劝阻还发飙 其他乘客：报警吧https://bit.ly/3FzW2bA #sgnews #sgincidents #sbstransit #zaobaosg,2023-10-30,6089,95.0,0,14.0
q4sy83TXds8,马国雪州购物商场天花板坍塌酿3伤 #zaobaosg #malaysianews,2023-10-28,1241,11.0,0,2.0
kJAXZ1jWcYw,在大树之间创造生存空间 | 还是硬道理吗？ | 早报播客,2023-10-28,4808,116.0,0,12.0
L8sc65mh2Sc,解读李光耀原声演讲 —— 麻雀虽小 五脏俱全 | 还是硬道理吗？ | 早报播客,2023-10-28,8140,153.0,0,17.0
lWvgbSijLD0,慧眼中国环球论坛2023 “重塑中的中国经济与外交之路”,2023-10-27,1857,16.0,0,8.0
Q5Lxd4HThjk,慧眼中国环球论坛2023  “炉边对话”完整视频,2023-10-27,1002,12.0,0,7.0
3ZxmvuNGkeg,新加坡携手前进节开幕  七大转变共创未来,2023-10-27,3918,55.0,0,15.0
ztcMsmIT1e4,"韩菲紫事件，骗案损失由谁买单，亚航总裁赤膊开会 Han Feizi, scam victims, AirAsia boss’ shirtless meeting | 茶水间三问 | 早报播客",2023-10-27,16738,144.0,0,55.0
aDS61N8eEPE,中国前总理李克强病逝,2023-10-27,13918,139.0,0,45.0
e7jJoZDmRbo,【新闻抢先看】医院素食摊薯饼当素肉卖2.5元 公众喊贵,2023-10-27,2922,39.0,0,9.0
0xYR6qFwcD0,黄循财：大家一起成功 新加坡才能真正成功,2023-10-27,3325,59.0,0,15.0
bnA9roQUCGI,【新闻抢先看】称室友太凶宁露宿街头 六旬叔四个月来睡餐厅卡座,2023-10-26,2108,25.0,0,3.0
WOqeY-LBims,以哈冲突情绪蔓延全球  东南亚面临考验,2023-10-26,140737,1075.0,0,1185.0
tf7NLf4txeU,28亿洗钱案新进展！警上门拖走四豪车 被告妻子当时在屋里 https://bit.ly/3Q2CHo8 #sgnews #moneylaunderingcase #新加坡新闻 #zaobaosg,2023-10-25,3388,40.0,0,0.0
P4yGeixtmy8,【新闻抢先看】新元兑令吉写新高 10兑换商卖断货,2023-10-25,2836,51.0,0,1.0
wmnM1nsjtKU,“一带一路”会有几个10年 A decade of China’s Belt and Road ｜东谈西论｜早报播客,2023-10-24,5181,74.0,0,24.0
xX5JciqHpIs,【新闻抢先看】以烧鸭当诱饵 阿叔月捉50只鼠,2023-10-24,1836,38.0,0,4.0
yG69BWC8uoY,暖心一幕！好心人不顾安危 助年迈老人过马路 #zaobaosg #sgnews,2023-10-24,2925,107.0,0,15.0
MI5AJ5nuFA8,种族歧视，新加坡华人看不见？ Race and Singapore's Chinese Majority Blindspot  | 双声道,2023-10-23,80849,861.0,0,1201.0
XlpbLbEb4Vc,【新闻抢先看】七旬妇坐巴士被要求坐下层 脸书贴文引热议,2023-10-23,3688,35.0,0,10.0
u3BobyENgF4,组屋底层车子失火 浓烟熏黑组屋外墙 https://bit.ly/3QfwvcS #sgincidents #sengkang #zaobaosg,2023-10-23,2109,18.0,0,0.0
iIQGt_s_mtY,解读李光耀原声演讲——新加坡有勇有谋的生存法则  | 还是硬道理吗？ | 早报播客,2023-10-21,9243,171.0,0,28.0
HdzywYAgpLU,弹丸小国新加坡  经济道路别无选择  | 还是硬道理吗？ | 早报播客,2023-10-21,12711,216.0,0,29.0
jajxPrxT3RA,"银行大故障、优选地段组屋、新加坡德士 DBS & Citibank outage, HDB Plus flats, Singapore taxis | 茶水间三问 | 早报播客",2023-10-20,12518,44.0,0,14.0
W54XkomTu1Y,【新闻抢先看】28亿洗钱案 警重返王水明豪宅 拖豪车搬证物,2023-10-20,3331,40.0,0,2.0
Ebzh0P_sgrU,新加坡年轻人买不起房？,2023-10-20,262052,1392.0,0,741.0
FMv1MAdwoeo,普京访华 核按钮手提箱“切格特”罕见曝光 https://bit.ly/3tyZlNo #chinarussia #nuclearbriefcase #zaobaosg,2023-10-20,5162,83.0,0,3.0
rS4QVYcn3a8,电梯从四楼掉至一楼 云南弥勒市事故至少三死17伤 https://bit.ly/3FqDvyq #chinanews #yunnan #zaobaosg,2023-10-20,2142,28.0,0,0.0
hQ6etCZ9QyY,疑车门没关紧 马国儿童掉落U转车子 #malaysianews #kelantan #zaobaosg,2023-10-20,4523,45.0,0,3.0
xHN73lz7nSI,[ENG SUB] 看懂以巴百年宿怨 加沙冲突会改变什么 The Israel-Hamas conflict: a hundred-year feud explained | 世界大解说,2023-10-20,174352,1458.0,0,379.0
8nIhFv7kLIM,未来昆虫美食 会让你味蕾“虫虫欲动”吗？,2023-10-20,501,10.0,0,6.0
nDEI6uYDP3w,【新闻抢先看】遭人投诉孩童捣乱 文礼“组屋图书馆”关闭,2023-10-19,2519,35.0,0,2.0
Bpzfcw54-78,这位女童只有7岁，却有着让人惊叹的画画天赋！#creativeart #youngartist #zaobaosg #联合早报 #中国新闻 #中国 #山东 #视觉艺术 #小画家 #创意 #绘画 #涂鸦,2023-10-19,6126,198.0,0,3.0
coMeb_ONPK4,小印度组屋火患 屋中家具荡然无存 https://bit.ly/3M8gUud #sgnews #littleindia #zaobaosg #新加坡 #新加坡新闻 #意外事故 #小印度,2023-10-18,2999,39.0,0,1.0
QJKCg0_w4BQ,【新闻抢先看】狮城商泰国遇袭 身中20发气枪弹,2023-10-18,2985,40.0,0,5.0
Hod53vvGr_E,比利时致命枪击案嫌犯被警方开枪逮捕 送院急救无效 https://bit.ly/3FmsVbH #internationalnews #belgium #zaobaosg #国际新闻 #比利时,2023-10-18,583,8.0,0,0.0
E6JXPaSP7to,行驶中起火 双层巴士路口燃烧 https://bit.ly/45vqlLa #sgnews #sgincidents #新加坡 #tampines #火患,2023-10-18,4423,47.0,0,2.0
AXOKnAGw6cI,以哈冲突升级会如何收场 Israel-Hamas war: escalation fears #东谈西论 #早报播客,2023-10-17,4053,69.0,0,19.0
4emQviC5H84,【新闻抢先看】个人代步工具充电时起火 屋内三人爬出窗外求救,2023-10-17,2255,30.0,0,5.0
bHb2-EUpdHM,【新闻抢先看】户头突多6.4万元 男子汇回家还债被控挪用,2023-10-16,2098,28.0,0,4.0
bz1xvA3cRvY,“对科学界来说绝对令人叹为观止”　从最佳观赏地欣赏2023年最后一次日食　https://bit.ly/3M1dnxM　#solareclipse2023 #日食 #天文 #zaobaosg,2023-10-16,1254,32.0,0,0.0
ks10Tx0wGhM,新加坡人重口味  你加入减盐运动了吗？,2023-10-15,80761,332.0,0,78.0
Sci7mNnVASA,"以哈冲突、新马关卡堵塞问题、垃圾虫捉不完 Israel-Hamas war, Singapore-Malaysia border traffic, litterbugs | 茶水间三问 | 早报播客",2023-10-13,4014,48.0,0,13.0
C-tgkdjNtlY,涉辱骂护士且拒配合调查 女子道歉并有意认罪,2023-10-13,32751,182.0,0,486.0
2CCDhzCwh0U,【新闻抢先看】浴缸马桶乱丢弃 盛港新组屋变垃圾场,2023-10-13,6212,43.0,0,4.0
EhwlLvnC7mI,经济餐反响热烈，摊贩吃不消？,2023-10-12,56480,393.0,0,76.0
G4RwcRB0oBo,尚穆根：以巴冲突不得影响国内宗教种族和谐,2023-10-12,2406,49.0,0,27.0
ALDL-fz6VQI,【新闻抢先看】巴士门夹女童手臂 车长还发飙骂乘客,2023-10-12,2638,40.0,0,6.0
yjSfvqws9bs,【新闻抢先看】千里寻亲18年 八旬嬷终与弟重逢,2023-10-11,1451,25.0,0,2.0
Ex7D9BZ5q3M,以巴冲突难解  陷人质危机恐掀地面战,2023-10-11,2343,27.0,0,11.0
6fqzLyZSxN8,义顺工业家具公司失火 出动80名消防员及20辆紧急车辆 #zaobaosg #sgnews,2023-10-11,1832,21.0,0,4.0
c48haMJsf0w,想用舞姿打动妻子 丈夫”华丽转身后“重重摔倒在地 #zaobaosg #chinanews,2023-10-11,3711,32.0,0,3.0
w4F879AoI_U,以色列的“911”会改变什么 Israel-Hamas war #早报播客 #东谈西论,2023-10-10,3736,62.0,0,37.0
FCGtez2RIQU,新加坡人很容易骗？！,2023-10-10,100230,513.0,0,140.0
rjcHVAEIQBg,【新闻抢先看】为换车道 男子肉身挡车遭网民炮轰,2023-10-10,1718,27.0,0,0.0
dj8FEt36tcs,乱摸路边狗被咬 妇女脸毁容 网民：自找的 #zaobaosg #chinanews,2023-10-10,3321,36.0,0,10.0
r6wfkwV1IdI,新加坡夫妇诉说 以色列战争情况,2023-10-09,31330,477.0,0,150.0
KutglsvF9FE,白沙平价超市惊见老鼠在货架！#zaobaosg #sgnews,2023-10-09,2432,26.0,0,4.0
1nvGvuIcs9I,【新闻抢先看】厨师遭车碾重伤 雇主助付医药费,2023-10-09,1963,29.0,0,0.0
GvuFoWeOrJY,你用过的旧电池去了哪里？,2023-10-09,1861,29.0,0,4.0
IbV5fey5o_U,哪国语言说“你好”  机场里熟悉的陌生人,2023-10-09,5446,59.0,0,6.0
LWg1FPRQF7g,有房不住住房车  看深圳人的“游牧”生活 | 极现场,2023-10-08,3318,69.0,0,12.0
7lGY32oX7LM,中国茶饮 狮城飘香,2023-10-08,25122,167.0,0,107.0
ZkYNU-VlQ3A,碧山到市区公园连道骑行体验升级,2023-10-07,2013,30.0,0,2.0
MpFFhuUzn0A,"吃盐吃糖样样管、女飞人珊蒂、泰国枪击案 Less salt less sugar, Shanti Pereira, Thailand shooting | 茶水间三问 | 早报播客",2023-10-06,954,13.0,0,1.0
xLISzqPbb7g,亚洲前瞻峰会2023闭幕对谈  李显龙总理完整版演讲,2023-10-06,8804,101.0,0,18.0
mR4bC8Eog80,【新闻抢先看】与妻激烈争执 男夺刀幼儿园外徘徊,2023-10-06,2783,33.0,0,5.0
WiyU5waJFPU,根据已掌握信息做出决策　李光耀：我不曾后悔,2023-10-06,4355,163.0,0,5.0
D3Ni22m_cao,与时俱进 破茧而出 | Lianhe Zaobao’s Journey Beyond Print,2023-10-06,801,21.0,0,2.0
fXt8zK-_qWM,南部岛屿打造自然度假区,2023-10-06,526,9.0,0,0.0
5liCFErDBoc,中美竞争第三国该怎么做  李总理：台海各方都须格外谨慎,2023-10-06,20012,255.0,0,61.0
bwQCKnKdGWA,回顾新加坡来时路 李总理：我们得自己找答案守护“伊甸园”,2023-10-05,8118,106.0,0,30.0
aOfCUkK4vfw,【新闻抢先看】为母医药费找兼职 妇坠骗局失3万元,2023-10-05,1912,37.0,0,1.0
ssrrUPJbZlo,李嘉诚：“想起故人  我时时好怀念他” ——李光耀百年,2023-10-05,335468,3994.0,0,483.0
wyOJ0ezqrII,忆李光耀调停中美风波  王瑞杰：他以各国长远利益直言相劝,2023-10-04,34117,392.0,0,43.0
dbHZTM6EXsE,【新闻抢先看】走廊杂物清理 睡走廊10年妇可爬入屋就寝,2023-10-04,3337,24.0,0,1.0
EuQW53ffKEM,回顾李光耀的世界观——李光耀百年,2023-10-04,32288,565.0,0,39.0
Vkrwkk0_1uw,亚洲前瞻峰会  张志贤阐述新加坡三大对外关系原则,2023-10-04,2749,33.0,0,2.0
jzzCYO9YiMw,104岁老奶奶跳伞 打破世界纪录 #zaobaosg #shorts,2023-10-04,1840,57.0,0,0.0
0p633QP4Kjg,“谢谢你们陪我长大！” 熊猫叻叻即将告别新加坡,2023-10-04,68979,1589.0,0,280.0
AifdOXpt1IA,涉案家办可能曾获税务奖励  政府仍对家办持开放态度,2023-10-03,573,5.0,0,0.0
6n_sl7Zk_uM,洗钱案政府冻结94处住宅房地产 成立跨部门机构加强监管,2023-10-03,878,8.0,0,1.0
lshJf2hB2cY,洗钱案金额增至28亿元,2023-10-03,4860,40.0,0,6.0
TMLsUQVwsRc,中国乒乓队大爆冷丢金 China’s table tennis: shock defeats at Asian Games｜东谈西论｜早报播客,2023-10-03,1760,15.0,0,8.0
WWRgP97TizI,亚洲前瞻峰会2023：回顾建国总理李光耀的世界观 #zaobaosg #sgnews,2023-10-03,14260,39.0,0,0.0
yAcA6oqaaec,【新闻抢先看】新元兑日元创新高 兑换商：顾客多一倍,2023-10-03,2138,32.0,0,0.0
HE9frIXtlPM,亚洲前瞻峰会2023：回顾建国总理李光耀的世界观,2023-10-03,145002,9.0,0,1.0
0jItz3x-v00,【亚运会】23秒03冲线夺金  女飞人珊蒂封后喜极而泣,2023-10-02,36637,241.0,0,42.0
Uos0QsBP1OQ,珊蒂：赢得金牌对我来说意义重大 #zaobaosg #sgnews,2023-10-02,4726,123.0,0,16.0
u0SNLVlSscI,【新闻抢先看】大巴窑碧山两组屋逾145万元卖出,2023-10-02,6774,28.0,0,2.0
d9-buXXqAjk,相声表演《百年如新》祝愿早报再办100年,2023-10-02,1682,42.0,0,4.0
LTi3tYKKg40,100岁了——各界齐聚《联合早报》百年报庆晚宴,2023-09-30,3887,70.0,0,11.0
pzUJL2wGBU8,李总理：早报百年来不断创新求变才能屹立不倒,2023-09-29,5344,92.0,0,52.0
FFmP7mKCqVA,【新闻抢先看】不满带儿上女厕被批 悍妇开车冲向两女郎,2023-09-29,2245,33.0,0,3.0
J9a-uzAPRcs,面对敏感的政治议题时，《联合早报》如何坚守新加坡的视角和立场，不受任何势力的左右？ https://bit.ly/46d6bqA #politics #sgnews #政治 #新加坡 #新闻捕手,2023-09-29,1209,28.0,0,5.0
7AW-Ybh5nlA,明辨是非 坚守诚信 | Upholding trust in an age of disinformation,2023-09-29,2875,48.0,0,6.0
JCNMFadkFmc,李玟爆《好声音》黑幕 揭秘选秀节目潜规则 | 世界大解说,2023-09-28,21463,90.0,0,23.0
UzfYNpikxQs,黄循财解答11亿新援助配套三疑问,2023-09-28,4166,26.0,0,8.0
tMN6NpT8FoQ,【新闻抢先看】点击榴梿团广告 阿嫂痛失11万元,2023-09-28,2096,36.0,0,3.0
2ne7bh7Igcs,黄循财：政府推11亿元新配套 助减轻生活负担,2023-09-28,8781,108.0,0,17.0
3wBimYDcc-0,帆船队为新加坡摘下首二金,2023-09-27,4157,57.0,0,8.0
saMMU4BLN-k,【亚运会】未婚妻泪水激励  林思韦为新队勇夺武术历来首银,2023-09-27,5415,38.0,0,5.0
46KQuoAU1fA,【新闻抢先看】杂物堆满堵家门 阿嫂睡走廊10年,2023-09-27,5569,34.0,0,2.0
-r5BDUnGsHY,【亚运会】我国帆船队大丰收   单日勇夺二银二铜,2023-09-26,939,10.0,0,2.0
L5i_6aM13xo,二战炸弹引爆  居民安全疏散,2023-09-26,6707,66.0,0,10.0
MFXl06mPBs8,加拿大印度翻脸，外交危机何解？How will the Canada-India diplomatic crisis end? #早报播客 #东谈西论,2023-09-26,1643,19.0,0,2.0
OYv90Uu4PCQ,【新闻抢先看】槟城车祸一死九伤 男乘客：引擎频死火 坠山后人叠人,2023-09-26,4447,51.0,0,3.0
95t9Nta5RV8,二战炸弹9月26日引爆 宠物寄宿店约25只狗儿转移到收容所,2023-09-25,2391,29.0,0,0.0
_ZVZ9CnTq9w,【新闻抢先看】法拉利疑遭私召车追尾撞 五人送院,2023-09-25,2473,35.0,0,1.0
umsyD3C6shk,【亚运会】长拳擒铜  小侠女王瓅苓为新加坡勇夺首牌,2023-09-25,2600,32.0,0,7.0
GI4KNgJdrSM,全球大米危机又要来了？,2023-09-25,7865,107.0,0,31.0
wv6Q3fl4L3M,2023年“铸刀”演习 测试新平台与战术,2023-09-25,785,18.0,0,1.0
MGToc_bJFeA,为亲见真相，记者无畏走近战地 | Reporting Next to the Frontlines of the Russia-Ukraine War,2023-09-22,1834,44.0,0,5.0
QIz3N9fpo5A,【新闻抢先看】误下载恶意软件 妇女三万元被掏光 骗子还“贷款”万元,2023-09-22,3958,37.0,0,4.0
uO3vsq47exc,专访亚运冠军墨士廉 (Maximilian Maeder)：“我会努力学习中文，因为妈妈叫我这么做。”,2023-09-22,23760,305.0,0,26.0
lLvoschM-vA,还没老就失智，我不敢见人｜下集,2023-09-22,15462,159.0,0,11.0
uSo-Z_Ek2QU,狮城健儿拼亚运  谁最有希望脱颖而出？,2023-09-21,1584,16.0,0,1.0
y8mSDm-4sfU,【新闻抢先看】榴梿剖开果肉“不美” 员工拒买单称遭主管掐颈,2023-09-21,8276,39.0,0,6.0
sga4fKhdolQ,炮弹无情，战地风险无处不在，是什么力量让记者无畏走近战地？观看完整视频： https://bit.ly/46BkVzl #早报100 #新闻捕手 #zaobao100 #thenewscatcher,2023-09-21,1031,22.0,0,0.0
NldJYxA2pSw,中秋将至 买月饼你最看重什么？,2023-09-21,12244,40.0,0,11.0
Pyaq6CQBlas,才50几岁，我们就患上年轻型失智症｜上集,2023-09-21,30467,196.0,0,27.0
cCundTghv5g,【新闻抢先看】调查：高达六成消费者可接受人工鸡蛋,2023-09-20,1817,33.0,0,2.0
Ylv4Lxvf5QI,【国会】暂停易华仁议员资格？英兰妮舌战反对党,2023-09-19,6267,37.0,0,22.0
cfzebRmRuf4,车资上涨  生活担子变重了吗？,2023-09-19,10457,91.0,0,58.0
c5lX8_fzmg0,中国防长去哪儿? The mystery of China’s missing defence minister｜东谈西论｜早报播客,2023-09-19,6672,68.0,0,21.0
ooNhdpt1KRM,【新闻抢先看】好心扶摔地轮椅嬷 男子生歹念抢金镯,2023-09-19,1331,25.0,0,7.0
JPO6sN2kfJU,【国会】孙雪玲：加强监管提高惩戒  保护孩童安全,2023-09-18,2289,22.0,0,11.0
BGTF5oVN82k,【新闻抢先看】法国知名甜品店来到我国 一个蛋糕26元引人潮,2023-09-18,2770,33.0,0,2.0
h67la_OuDVU,杭州人文  西湖风采  荟萃2023年亚运会,2023-09-17,27260,208.0,0,23.0
oWOv2K0hBZQ,做新闻的人，心要是暖的 | Embracing Warmth in Journalism,2023-09-16,3568,81.0,0,11.0
4mXcVIEK5I0,【新闻抢先看】洋汉发酒疯推人 还辱骂警呛杀全家,2023-09-15,1958,40.0,0,2.0
GNKT4mFrw1k,【新闻抢先看】地铁站设拍照捐款机 方便乘客捐钱献爱心,2023-09-14,1649,25.0,0,1.0
kj0p-m4nQ5Q,尚达曼宣誓就职  吁国人加强凝聚力,2023-09-14,6731,95.0,0,25.0
ISKIPqwQaHg,扫虹膜领免费加密货币  新加坡为何对世界币不买账?,2023-09-14,3359,23.0,0,7.0
ZpzvYGeGhr8,9月13日结束六年任期  哈莉玛告别总统府,2023-09-13,9111,93.0,0,14.0
cUp5onmGKsg,【新闻抢先看】涉用弹弓射鸟击破窗户 男子被控,2023-09-13,1123,19.0,0,0.0
YYNnzRLLmtY,新加坡的华人特权是真实存在的吗？作为新加坡的华文主流媒体，面对“政治正确”的思潮，《早报》如何确保新闻反映事实？https://bit.ly/48dk74X  #zaobaosg #zaobao100,2023-09-13,2924,51.0,0,7.0
ns8krLg5978,华为5G手机登场会如何影响中美科技战？China-US tech war: Huawei’s chip breakthrough #早报播客 #东谈西论,2023-09-12,4166,46.0,0,12.0
1mSinevwiew,【新闻抢先看】女食客被指伪造转账截图 吃35顿“霸王餐”,2023-09-12,3014,41.0,0,1.0
KUqWO5xowes,滨海花园庆中秋2023,2023-09-12,2547,33.0,0,2.0
kH1WR6B7SRo,百年记忆与你互动！《联合早报》借鉴传统中国画的长卷形式，配合现今数码交互技术，制作了一卷新加坡华文报史的《清明上河图》，你看了吗？ #zaobaosg #sgnews #singapore #新加坡,2023-09-12,818,7.0,0,0.0
Sdv0D2Y7Z2A,【新闻抢先看】普遍涨价逾10% 有月饼售价破百元,2023-09-11,4383,23.0,0,1.0
J1nm2LCknb8,芽笼城市购物中心前老树倒下,2023-09-10,1951,24.0,0,0.0
OYYl1GD9XjA,尚穆根：新加坡须维持金融开放  同时严打洗钱勾当,2023-09-09,6039,74.0,0,17.0
